dpci,void_flag,itm_ent_mthd,count,ovrd_prc_var,reg_rtl,sell_rtl,cf_prc_ovrd_amt,cf_price_dif,Item Price,Override Variance,pvr_adj_amt
062-56-1066, ,S,1,0,3.29,3.29,0,0,3.29,0,0
062-56-1118,,SCANNED,1,0,4.19,4.19,0,0,4.19,0,0
062-56-1118,,SCANNED,1,0,13.99,13.99,0,0,13.99,0,0
062-56-1145, ,S,3,0,3.42,3.42,0,0,1.14,0,0
062-56-1145, ,S,1,0,2.29,2.29,0,0,2.29,0,0
062-56-1145, ,S,1,0,2.29,2.29,0,0,2.29,0,0
062-56-1212, ,S,1,0,1.39,1.39,0,0,1.39,0,0
062-56-1226,,SCANNED,1,0,7.29,7.29,0,0,7.29,0,0
062-56-1298, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-1321, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-56-1402,,SCANNED,1,0,5.99,5.99,0,0,5.99,0,0
062-56-1402, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-1458, ,S,2,0,27.38,27.38,0,0,13.69,0,0
062-56-1458, ,S,2,0,23.98,23.98,0,0,11.99,0,0
062-56-1470, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-56-1482, ,S,1,0,4.49,4.49,0,0,4.49,0,0
062-56-1533, ,S,1,0,12.79,12.79,0,0,12.79,0,0
062-56-1533, ,S,1,0,10.99,10.99,0,0,10.99,0,0
062-56-1533, ,S,1,0,9.49,9.49,0,0,9.49,0,0
062-56-1557, ,S,1,0,8.69,8.69,0,0,8.69,0,0
062-56-1612, ,S,1,0,6.49,6.49,0,0,6.49,0,0
062-56-1614, ,S,2,0,18.98,18.98,0,0,9.49,0,0
062-56-1614, ,S,1,0,9.49,9.49,0,0,9.49,0,0
062-56-1768, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-56-1768, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-56-1774, ,S,2,0,1.78,1.78,0,0,0.89,0,0
062-56-1854,,SCANNED,1,0,5.79,5.79,0,0,5.79,0,0
062-56-1854, ,S,1,0,5.79,5.79,0,0,5.79,0,0
062-56-1854, ,S,1,0,5.79,5.79,0,0,5.79,0,0
062-56-2005, ,S,1,0,12.99,12.99,0,0,12.99,0,0
062-56-2033, ,S,1,0,7.99,7.99,0,0,7.99,0,0
062-56-2033, ,S,1,0,7.99,7.99,0,0,7.99,0,0
062-56-2040, ,S,1,0,5.19,5.19,0,0,5.19,0,0
062-56-2160, ,S,1,0,6.19,6.19,0,0,6.19,0,0
062-56-2209, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2254, ,S,2,0,23.98,23.98,0,0,11.99,0,0
062-56-2254, ,S,2,0,23.98,23.98,0,0,11.99,0,0
062-56-2254, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-56-2260, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-56-2260, ,S,1,0,4.19,4.19,0,0,4.19,0,0
062-56-2289, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2289, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2289, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2319, ,S,1,0,12.99,12.99,0,0,12.99,0,0
062-56-2371, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2371, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2371, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2530, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2530, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2530, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2531, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2531, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2654, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-56-2663, ,S,1,0,3.89,3.89,0,0,3.89,0,0
062-56-2663, ,S,1,0,3.89,3.89,0,0,3.89,0,0
062-56-2663, ,S,1,0,3.39,3.39,0,0,3.39,0,0
062-56-2700, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-2700, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-2748, ,S,3,0,2.67,2.67,0,0,0.89,0,0
062-56-2748, ,S,2,0,5.98,5.98,0,0,2.99,0,0
062-56-2817, ,S,1,0,9.49,9.49,0,0,9.49,0,0
062-56-2867, ,S,1,0,5.79,5.79,0,0,5.79,0,0
062-56-2867, ,S,1,0,4.89,4.89,0,0,4.89,0,0
062-56-2869, ,S,1,0,8.49,8.49,0,0,8.49,0,0
062-56-2952, ,S,1,0,4.15,4.15,0,0,4.15,0,0
062-56-2953, ,S,1,0,1.49,1.49,0,0,1.49,0,0
062-56-3005, ,S,1,0,2.49,2.49,0,0,2.49,0,0
062-56-3005, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-3005, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-3080, ,S,1,0,7.99,7.99,0,0,7.99,0,0
062-56-3101, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-3113, ,S,1,0,4.39,4.39,0,0,4.39,0,0
062-56-3146, ,S,3,0,7.92,7.92,0,0,2.64,0,0
062-56-3253, ,S,1,0,3.24,3.24,0,0,3.24,0,0
062-56-3319, ,S,1,0,6.89,6.89,0,0,6.89,0,0
062-56-3374, ,S,1,0,5.19,5.19,0,0,5.19,0,0
062-56-3374, ,S,1,0,5.29,5.29,0,0,5.29,0,0
062-56-3408,,SCANNED,1,0,6.29,6.29,0,0,6.29,0,0
062-56-3408, ,S,1,0,6.29,6.29,0,0,6.29,0,0
062-56-3408, ,S,1,0,6.29,6.29,0,0,6.29,0,0
062-56-3408, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-3412, ,S,1,0,7.49,7.49,0,0,7.49,0,0
062-56-3551, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-3745, ,S,1,0,9.39,9.39,0,0,9.39,0,0
062-56-3745, ,S,1,0,7.39,7.39,0,0,7.39,0,0
062-56-3745, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-56-3995, ,S,2,0,23.98,23.98,0,0,11.99,0,0
062-56-4005, ,S,1,0,4.44,4.44,0,0,4.44,0,0
062-56-4094, ,S,1,0,10.99,10.99,0,0,10.99,0,0
062-56-4095,,SCANNED,1,0,5.99,5.99,0,0,5.99,0,0
062-56-4166, ,S,1,0,1.49,1.49,0,0,1.49,0,0
062-56-4216, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-4228, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-4406, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-4429, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-4429, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-4429, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-4506, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-4506, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-4537, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-56-4557, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-4618, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-4618, ,S,1,0.05,5.49,5.22,0.27,0.27,5.49,0.049180328,0
062-56-4618, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-4618, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-4626, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-4646, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-56-4646, ,S,1,0,3.49,3.49,0,0,3.49,0,0
062-56-4781, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-4781, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-4781, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-4832, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-4832, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-4832, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-4832, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-4832, ,S,1,0,5.89,5.89,0,0,5.89,0,0
062-56-4910, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-4910, ,S,1,0,4.29,4.29,0,0,4.29,0,0
062-56-4910, ,S,1,0,4.29,4.29,0,0,4.29,0,0
062-56-4910, ,S,1,0,4.29,4.29,0,0,4.29,0,0
062-56-4964, ,S,1,0,4.89,4.89,0,0,4.89,0,0
062-56-5093, ,S,1,0,4.89,4.89,0,0,4.89,0,0
062-56-5098, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-56-5110, ,S,1,0,10.99,10.99,0,0,10.99,0,0
062-56-5157,,SCANNED,1,0,2.21,2.21,0,0,2.21,0,0
062-56-5157,,SCANNED,1,0,3.69,3.69,0,0,3.69,0,0
062-56-5157, ,S,1,0,7.39,7.39,0,0,7.39,0,0
062-56-5285, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-5354, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-56-5354, ,S,1,0,7.99,7.99,0,0,7.99,0,0
062-56-5354, ,S,1,0,7.99,7.99,0,0,7.99,0,0
062-56-5427, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-56-5427, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-56-5470, ,S,1,0,7.49,7.49,0,0,7.49,0,0
062-56-5534, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-56-5578, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-56-5578, ,S,2,0,17.98,17.98,0,0,8.99,0,0
062-56-5617,,SCANNED,1,0,5.99,5.99,0,0,5.99,0,0
062-56-5617, ,S,2,0,11.98,11.98,0,0,5.99,0,0
062-56-5636, ,S,4,0,7.16,7.16,0,0,1.79,0,0
062-56-5636, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-56-5636, ,S,1,0,6.19,6.19,0,0,6.19,0,0
062-56-5644, ,S,1,0,11.49,11.49,0,0,11.49,0,0
062-56-5644, ,S,1,0,11.49,11.49,0,0,11.49,0,0
062-56-5644, ,S,1,0,11.49,11.49,0,0,11.49,0,0
062-56-5644, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-56-5644, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-56-5690, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-5690, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-5690, ,S,1,0,4.29,4.29,0,0,4.29,0,0
062-56-5787, ,S,1,0,12.99,12.99,0,0,12.99,0,0
062-56-5835, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-56-5867,,SCANNED,1,0,5.99,5.99,0,0,5.99,0,0
062-56-5867, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-56-5909, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-56-5922, ,S,2,0,7.98,7.98,0,0,3.99,0,0
062-56-6157, ,S,1,0,7.49,7.49,0,0,7.49,0,0
062-56-6157, ,S,1,0,7.49,7.49,0,0,7.49,0,0
062-56-6157, ,S,1,0,7.49,7.49,0,0,7.49,0,0
062-56-6157, ,S,2,0,5.98,5.98,0,0,2.99,0,0
062-56-6210,,SCANNED,1,0,5.49,5.49,0,0,5.49,0,0
062-56-6242,,SCANNED,1,0,5.99,5.99,0,0,5.99,0,0
062-56-6318, ,S,1,0,12.99,12.99,0,0,12.99,0,0
062-56-6355, ,S,1,0,3.39,3.39,0,0,3.39,0,0
062-56-6369, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-6385,,SCANNED,1,0,14.99,14.99,0,0,14.99,0,0
062-56-6385, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-56-6417, ,S,1,0,3.42,3.42,0,0,3.42,0,0
062-56-6449, ,S,1,0,1.5,1.5,0,0,1.5,0,0
062-56-6475, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-56-6552, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-56-6590, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-56-6720, ,S,4,0,14.76,14.76,0,0,3.69,0,0
062-56-6720, ,S,1,0,3.59,3.59,0,0,3.59,0,0
062-56-6720, ,S,1,0,3.59,3.59,0,0,3.59,0,0
062-56-6826,,SCANNED,3,0,17.97,17.97,0,0,5.99,0,0
062-56-6826, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-6826, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-6826, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-6826, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-6826, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-6884, ,S,1,0,11.59,11.59,0,0,11.59,0,0
062-56-6884, ,S,1,0,10.99,10.99,0,0,10.99,0,0
062-56-6884, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-56-6884, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-56-6884, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-56-6966, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-6966, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-7042, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-56-7042, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-56-7042, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-56-7063, ,S,1,0,2.79,2.79,0,0,2.79,0,0
062-56-7170, ,S,1,0,10.99,10.99,0,0,10.99,0,0
062-56-7202, ,S,1,0,3.44,0.44,3,3,3.44,0.872093023,0
062-56-7202, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-7208, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-56-7214, ,S,1,0,5.79,5.79,0,0,5.79,0,0
062-56-7214, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-7214, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-56-7234, ,S,1,0,12.99,12.99,0,0,12.99,0,0
062-56-7251, ,S,1,0,12.99,12.99,0,0,12.99,0,0
062-56-7287, ,S,1,0,7.39,7.39,0,0,7.39,0,0
062-56-7287, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-7287, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-56-7362, ,S,1,0,4.49,4.49,0,0,4.49,0,0
062-56-7362, ,S,1,0,4.49,4.49,0,0,4.49,0,0
062-56-7574, ,S,1,0,7.49,7.49,0,0,7.49,0,0
062-56-7574, ,S,1,0,7.49,7.49,0,0,7.49,0,0
062-63-0085, ,S,1,0,14.39,14.39,0,0,14.39,0,0
062-63-0098, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-0128, ,S,1,0,18.79,18.79,0,0,18.79,0,0
062-63-0197, ,S,1,0,3.79,3.79,0,0,3.79,0,0
062-63-0197, ,S,1,0,3.39,3.39,0,0,3.39,0,0
062-63-0228, ,S,1,0,3.99,3.99,0,0,3.99,0,0
062-63-0228, ,S,1,0,3.79,3.79,0,0,3.79,0,0
062-63-0228, ,S,1,0,3.49,3.49,0,0,3.49,0,0
062-63-0274, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-0274, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-0418, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-0418, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-0418, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-0450,,SCANNED,1,0,5.79,5.79,0,0,5.79,0,0
062-63-0450, ,S,1,0,5.29,5.29,0,0,5.29,0,0
062-63-0450, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-63-0450, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-63-0450, ,S,1,0,5.49,5.49,0,0,5.49,0,0
062-63-0450, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-63-0450, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-63-0450, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-63-0480, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-63-0480, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-63-0544, ,S,1,0,8.69,8.69,0,0,8.69,0,0
062-63-0642, ,S,1,0,3.49,3.49,0,0,3.49,0,0
062-63-0687, ,S,1,0,3.39,3.39,0,0,3.39,0,0
062-63-0687, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-63-0772, ,S,3,0,1.47,1.47,0,0,0.49,0,0
062-63-0807,,SCANNED,1,0,10.89,10.89,0,0,10.89,0,0
062-63-0928, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-63-0928, ,S,1,0,13.99,13.99,0,0,13.99,0,0
062-63-0964, ,S,1,0,2.39,2.39,0,0,2.39,0,0
062-63-1131, ,S,1,0,3.99,3.99,0,0,3.99,0,0
062-63-1169, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-63-1215, ,S,1,0,3.69,3.69,0,0,3.69,0,0
062-63-1215, ,S,1,0,3.49,3.49,0,0,3.49,0,0
062-63-1267, ,S,1,0,5.29,5.29,0,0,5.29,0,0
062-63-1267, ,S,1,0,5.29,5.29,0,0,5.29,0,0
062-63-1267, ,S,1,0,5.29,5.29,0,0,5.29,0,0
062-63-1337, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-63-1374, ,S,1,0,11.59,11.59,0,0,11.59,0,0
062-63-1415, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-63-1418, ,S,1,0,4.99,4,0.99,0.99,4.99,0.198396794,0
062-63-1418, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-63-1563,,SCANNED,1,0,4.99,4.99,0,0,4.99,0,0
062-63-1589, ,S,1,0,6.79,6.79,0,0,6.79,0,0
062-63-1643,,SCANNED,1,0.28,19.99,14.39,5.6,5.6,19.99,0.28014007,-5.6
062-63-1668, ,S,1,0,9.99,4,5.99,5.99,9.99,0.5995996,0
062-63-1673, ,S,1,0,16.99,14.99,2,2,16.99,0.117716304,0
062-63-2028, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-63-2156, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-63-2205, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-2241, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-63-2339, ,S,1,0,15.99,15.99,0,0,15.99,0,0
062-63-2339, ,S,1,0,15.99,15.99,0,0,15.99,0,0
062-63-2371, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-63-2384, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-63-2384, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-63-2395, ,S,1,0,3.49,3.49,0,0,3.49,0,0
062-63-2464, ,S,1,0,5.19,5.19,0,0,5.19,0,0
062-63-2481, ,S,1,0,7.39,7.39,0,0,7.39,0,0
062-63-2520, ,S,1,0,3.49,3.49,0,0,3.49,0,0
062-63-2520, ,S,1,0,3.49,3.49,0,0,3.49,0,0
062-63-2627, ,S,1,0,9.49,9.49,0,0,9.49,0,0
062-63-2649, ,S,1,0,33.99,33.99,0,0,33.99,0,0
062-63-2713, ,S,1,0,9.49,9.49,0,0,9.49,0,0
062-63-2713, ,S,1,0,9.49,9.49,0,0,9.49,0,0
062-63-2713, ,S,1,0,9.49,9.49,0,0,9.49,0,0
062-63-2713, ,S,1,0,9.49,9.49,0,0,9.49,0,0
062-63-2713, ,S,1,0,9.49,9.49,0,0,9.49,0,0
062-63-2713, ,S,1,0,7.39,7.39,0,0,7.39,0,0
062-63-2772, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-2871, ,S,1,0,29.49,29.49,0,0,29.49,0,0
062-63-2934, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-2934, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-3177, ,S,1,0,29.99,29.99,0,0,29.99,0,0
062-63-3286, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-63-3399, ,S,1,0,17.99,17.99,0,0,17.99,0,0
062-63-3399, ,S,1,0,17.99,14.99,3,3,17.99,0.166759311,0
062-63-3539, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-3539, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-3539, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-3608, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-3639, ,S,1,0,18.99,18.99,0,0,18.99,0,0
062-63-3811, ,S,1,0,4.99,4.99,0,0,4.99,0,0
062-63-3835, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-63-3882, ,S,1,0,12.99,12.99,0,0,12.99,0,0
062-63-3984, ,S,1,0,1.99,1.99,0,0,1.99,0,0
062-63-4011, ,S,1,0,9.89,9.89,0,0,9.89,0,0
062-63-4033, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-4033, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-4155,,SCANNED,1,0,4.99,4.99,0,0,4.99,0,0
062-63-4312, ,S,1,0,10.29,10.29,0,0,10.29,0,0
062-63-4312, ,S,1,0.2,9.79,7.83,1.96,1.96,9.79,0.20020429,0
062-63-4312, ,S,1,0,9.79,9.79,0,0,9.79,0,0
062-63-4320, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-4320, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-4333, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-63-4341, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-4443, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-63-4533, ,S,1,0,8.69,8.69,0,0,8.69,0,0
062-63-4565, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-63-4611, ,S,1,0,6.99,6.99,0,0,6.99,0,0
062-63-4706, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-63-4706, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-63-4798, ,S,1,0,18.99,18.99,0,0,18.99,0,0
062-63-4798, ,S,1,0,18.99,18.99,0,0,18.99,0,0
062-63-4809, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-4824, ,S,1,0.2,10.99,8.79,2.2,2.2,10.99,0.200181984,0
062-63-4854,,SCANNED,1,0,11.99,11.99,0,0,11.99,0,0
062-63-4854, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-4854, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-4854, ,S,1,0,11.49,11.49,0,0,11.49,0,0
062-63-4854, ,S,1,0,11.49,11.49,0,0,11.49,0,0
062-63-4854, ,S,1,0,11.49,11.49,0,0,11.49,0,0
062-63-4854, ,S,1,0,11.49,11.49,0,0,11.49,0,0
062-63-5019, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-5103, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-63-5230,,SCANNED,1,0,7.79,7.79,0,0,7.79,0,0
062-63-5230, ,S,1,0,6.79,6.79,0,0,6.79,0,0
062-63-5230, ,S,1,0,6.79,6.79,0,0,6.79,0,0
062-63-5230, ,S,1,0,6.79,6.79,0,0,6.79,0,0
062-63-5230, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-5230, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-5232,,SCANNED,1,0,3.99,3.99,0,0,3.99,0,0
062-63-5312,,SCANNED,1,0,9.49,9.49,0,0,9.49,0,0
062-63-5316, ,S,1,0,3.19,3.19,0,0,3.19,0,0
062-63-5316, ,S,1,0,2.99,2.99,0,0,2.99,0,0
062-63-5327, ,S,1,0,15.79,15.79,0,0,15.79,0,0
062-63-5327, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-63-5327, ,S,1,0,14.99,14.99,0,0,14.99,0,0
062-63-5373, ,S,1,0,7.99,7.99,0,0,7.99,0,0
062-63-5432, ,S,1,0.3,9.99,6.99,3,3,9.99,0.3003003,0
062-63-5438, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-63-5438, ,S,1,0,8.99,8.99,0,0,8.99,0,0
062-63-5477, ,S,1,0,1.99,1.99,0,0,1.99,0,0
062-63-5492, ,S,1,0,4.89,4.89,0,0,4.89,0,0
062-63-5492, ,S,1,0,4.89,4.89,0,0,4.89,0,0
062-63-5508, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-5554,,SCANNED,1,0,4.19,4.19,0,0,4.19,0,0
062-63-5554, ,S,1,0,3.99,3.99,0,0,3.99,0,0
062-63-5613, ,S,1,0,15.79,15.79,0,0,15.79,0,0
062-63-5640, ,S,1,0,26.49,26.49,0,0,26.49,0,0
062-63-5719,,SCANNED,1,0,6.79,6.79,0,0,6.79,0,0
062-63-5724, ,S,1,0,3.99,3.99,0,0,3.99,0,0
062-63-5830, ,S,1,0,1.69,1.69,0,0,1.69,0,0
062-63-6141, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-6364,,SCANNED,1,0,11.59,11.59,0,0,11.59,0,0
062-63-6385, ,S,1,0,6.79,6.79,0,0,6.79,0,0
062-63-6494, ,S,1,0,22.99,22.99,0,0,22.99,0,0
062-63-6555, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-6787,,SCANNED,1,0,1.59,1.59,0,0,1.59,0,0
062-63-6787, ,S,2,0,3.38,3.38,0,0,1.69,0,0
062-63-6787, ,S,1,0,1.69,1.6,0.09,0.09,1.69,0.053254438,0
062-63-6787, ,S,1,0,0.99,0.99,0,0,0.99,0,0
062-63-6787, ,S,1,0,0.99,0.99,0,0,0.99,0,0
062-63-6787, ,S,1,0,0.99,0.99,0,0,0.99,0,0
062-63-6846, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-6923,,SCANNED,1,0,1.59,1.59,0,0,1.59,0,0
062-63-6923, ,S,1,0,1.69,1.69,0,0,1.69,0,0
062-63-6923, ,S,1,0,0.99,0.99,0,0,0.99,0,0
062-63-6923, ,S,1,0,0.99,0.99,0,0,0.99,0,0
062-63-6923, ,S,3,0,2.97,2.97,0,0,0.99,0,0
062-63-6946, ,S,1,0.2,5.29,4.23,1.06,1.06,5.29,0.200378072,0
062-63-7065,,SCANNED,1,0,3.19,3.19,0,0,3.19,0,0
062-63-7065, ,S,1,0,2.29,2.29,0,0,2.29,0,0
062-63-7112, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-7184, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-7184, ,S,1,0,9.99,9.99,0,0,9.99,0,0
062-63-7198,,SCANNED,1,0,5.99,5.99,0,0,5.99,0,0
062-63-7198, ,S,1,0,5.79,5.79,0,0,5.79,0,0
062-63-7290, ,S,1,0,3.39,3.39,0,0,3.39,0,0
062-63-7290, ,S,1,0,3.39,3.39,0,0,3.39,0,0
062-63-7294, ,S,1,0,13.29,13.29,0,0,13.29,0,0
062-63-7294, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-7294, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-7294, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-7294, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-7294, ,S,1,0,11.99,11.99,0,0,11.99,0,0
062-63-7373, ,S,1,0,6.49,6.49,0,0,6.49,0,0
062-63-7434, ,S,1,0,9.09,9.09,0,0,9.09,0,0
062-63-7444, ,S,1,0,5.99,5.99,0,0,5.99,0,0
062-63-7463, ,S,1,0,6.29,6.29,0,0,6.29,0,0
062-63-7472, ,S,1,0,4.99,4.99,0,0,4.99,0,0
