Store_Number,Store_Type,Store_Format,State,Region,Group,District,Market
Store_4594,StoreType_5,StoreFormat_11,State_38,Region_1,Group_11,District_113,Market_112
Store_3489,StoreType_5,StoreFormat_01,State_42,Region_4,Group_16,District_089,Market_140
Store_5704,StoreType_2,StoreFormat_45,State_33,Region_2,Group_24,District_173,Market_069
Store_9770,StoreType_5,StoreFormat_46,State_40,Region_4,Group_03,District_162,Market_203
Store_2655,StoreType_2,StoreFormat_21,State_24,Region_4,Group_12,District_020,Market_116
Store_6327,StoreType_5,StoreFormat_01,State_15,Region_2,Group_09,District_065,Market_015
Store_2449,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_181,Market_094
Store_4476,StoreType_5,StoreFormat_16,State_26,Region_1,Group_26,District_075,Market_065
Store_8238,StoreType_5,StoreFormat_46,State_40,Region_4,Group_03,District_066,Market_203
Store_4306,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_023,Market_094
Store_3227,StoreType_2,StoreFormat_08,State_22,Region_4,Group_25,District_087,Market_256
Store_9478,StoreType_5,StoreFormat_16,State_26,Region_1,Group_05,District_127,Market_065
Store_2712,StoreType_5,StoreFormat_46,State_24,Region_4,Group_12,District_037,Market_340
Store_5023,StoreType_5,StoreFormat_38,State_25,Region_3,Group_06,District_175,Market_039
Store_6854,StoreType_5,StoreFormat_01,State_26,Region_1,Group_27,District_042,Market_065
Store_3873,StoreType_5,StoreFormat_38,State_40,Region_4,Group_03,District_130,Market_409
Store_3772,StoreType_5,StoreFormat_38,State_44,Region_4,Group_22,District_171,Market_109
Store_3157,StoreType_5,StoreFormat_46,State_44,Region_4,Group_22,District_085,Market_370
Store_5593,StoreType_5,StoreFormat_46,State_22,Region_4,Group_04,District_028,Market_075
Store_0989,StoreType_5,StoreFormat_46,State_02,Region_2,Group_10,District_179,Market_296
Store_5413,StoreType_5,StoreFormat_38,State_47,Region_3,Group_14,District_134,Market_036
Store_1950,StoreType_5,StoreFormat_46,State_21,Region_2,Group_21,District_034,Market_085
Store_6787,StoreType_5,StoreFormat_38,State_47,Region_3,Group_14,District_141,Market_319
Store_3095,StoreType_5,StoreFormat_31,State_47,Region_3,Group_14,District_134,Market_364
Store_8016,StoreType_5,StoreFormat_27,State_26,Region_1,Group_27,District_126,Market_065
Store_6099,StoreType_5,StoreFormat_46,State_20,Region_4,Group_12,District_050,Market_083
Store_3608,StoreType_5,StoreFormat_37,State_26,Region_1,Group_27,District_093,Market_092
Store_3375,StoreType_5,StoreFormat_38,State_39,Region_2,Group_21,District_183,Market_040
Store_4221,StoreType_5,StoreFormat_11,State_27,Region_2,Group_21,District_167,Market_274
Store_1091,StoreType_5,StoreFormat_38,State_05,Region_4,Group_29,District_140,Market_394
Store_4186,StoreType_2,StoreFormat_12,State_05,Region_4,Group_29,District_001,Market_275
Store_7671,StoreType_5,StoreFormat_38,State_15,Region_2,Group_09,District_017,Market_098
Store_2988,StoreType_5,StoreFormat_11,State_42,Region_4,Group_16,District_016,Market_140
Store_8566,StoreType_5,StoreFormat_16,State_17,Region_2,Group_19,District_177,Market_105
Store_1294,StoreType_5,StoreFormat_04,State_27,Region_2,Group_10,District_129,Market_377
Store_3296,StoreType_5,StoreFormat_31,State_42,Region_4,Group_16,District_151,Market_140
Store_8785,StoreType_5,StoreFormat_46,State_33,Region_2,Group_24,District_173,Market_069
Store_5471,StoreType_5,StoreFormat_46,State_24,Region_4,Group_12,District_184,Market_340
Store_3737,StoreType_5,StoreFormat_46,State_36,Region_3,Group_17,District_072,Market_318
Store_8094,StoreType_5,StoreFormat_46,State_50,Region_3,Group_18,District_043,Market_054
Store_2704,StoreType_5,StoreFormat_04,State_26,Region_1,Group_05,District_128,Market_065
Store_2866,StoreType_2,StoreFormat_12,State_01,Region_3,Group_15,District_097,Market_152
Store_2839,StoreType_5,StoreFormat_16,State_15,Region_2,Group_09,District_017,Market_105
Store_8591,StoreType_5,StoreFormat_46,State_13,Region_2,Group_21,District_183,Market_377
Store_2570,StoreType_2,StoreFormat_08,State_23,Region_3,Group_08,District_027,Market_048
Store_0362,StoreType_5,StoreFormat_38,State_17,Region_2,Group_19,District_109,Market_396
Store_4502,StoreType_5,StoreFormat_16,State_26,Region_1,Group_01,District_098,Market_393
Store_0038,StoreType_5,StoreFormat_16,State_17,Region_2,Group_13,District_169,Market_169
Store_0332,StoreType_5,StoreFormat_31,State_40,Region_4,Group_03,District_036,Market_155
Store_4289,StoreType_5,StoreFormat_10,State_22,Region_4,Group_25,District_092,Market_256
Store_4612,StoreType_2,StoreFormat_12,State_01,Region_3,Group_15,District_032,Market_152
Store_5628,StoreType_5,StoreFormat_46,State_40,Region_4,Group_20,District_132,Market_132
Store_3414,StoreType_5,StoreFormat_11,State_21,Region_2,Group_21,District_039,Market_188
Store_4247,StoreType_5,StoreFormat_11,State_38,Region_1,Group_11,District_029,Market_112
Store_0309,StoreType_2,StoreFormat_12,State_01,Region_3,Group_15,District_033,Market_152
Store_4326,StoreType_5,StoreFormat_46,State_09,Region_3,Group_06,District_081,Market_091
Store_3959,StoreType_5,StoreFormat_31,State_26,Region_1,Group_05,District_069,Market_371
Store_7714,StoreType_5,StoreFormat_16,State_22,Region_4,Group_25,District_005,Market_256
Store_0522,StoreType_2,StoreFormat_45,State_23,Region_3,Group_08,District_027,Market_048
Store_2306,StoreType_5,StoreFormat_16,State_08,Region_3,Group_07,District_153,Market_276
Store_9780,StoreType_2,StoreFormat_12,State_01,Region_3,Group_15,District_176,Market_152
Store_1919,StoreType_5,StoreFormat_31,State_17,Region_2,Group_19,District_018,Market_396
Store_3473,StoreType_5,StoreFormat_01,State_17,Region_2,Group_13,District_169,Market_169
Store_9098,StoreType_5,StoreFormat_11,State_33,Region_2,Group_24,District_078,Market_003
Store_1580,StoreType_5,StoreFormat_38,State_07,Region_4,Group_22,District_112,Market_314
Store_8587,StoreType_5,StoreFormat_46,State_40,Region_4,Group_03,District_162,Market_203
Store_3415,StoreType_5,StoreFormat_38,State_18,Region_3,Group_06,District_110,Market_298
Store_2117,StoreType_5,StoreFormat_46,State_50,Region_3,Group_18,District_043,Market_054
Store_1570,StoreType_5,StoreFormat_16,State_22,Region_4,Group_04,District_049,Market_391
Store_5001,StoreType_2,StoreFormat_12,State_22,Region_4,Group_25,District_111,Market_256
Store_0661,StoreType_5,StoreFormat_46,State_21,Region_2,Group_21,District_039,Market_255
Store_3312,StoreType_5,StoreFormat_10,State_21,Region_2,Group_23,District_144,Market_015
Store_6015,StoreType_5,StoreFormat_46,State_02,Region_2,Group_10,District_057,Market_343
Store_2003,StoreType_5,StoreFormat_16,State_26,Region_1,Group_28,District_160,Market_002
Store_5854,StoreType_2,StoreFormat_18,State_40,Region_4,Group_12,District_174,Market_415
Store_7351,StoreType_5,StoreFormat_46,State_37,Region_3,Group_18,District_096,Market_390
Store_5361,StoreType_2,StoreFormat_08,State_23,Region_3,Group_08,District_136,Market_257
Store_1852,StoreType_2,StoreFormat_45,State_23,Region_3,Group_08,District_026,Market_048
Store_5356,StoreType_2,StoreFormat_12,State_28,Region_3,Group_08,District_003,Market_227
Store_8800,StoreType_2,StoreFormat_08,State_23,Region_3,Group_08,District_026,Market_413
Store_0189,StoreType_5,StoreFormat_46,State_45,Region_3,Group_02,District_070,Market_041
Store_3188,StoreType_5,StoreFormat_27,State_01,Region_3,Group_15,District_033,Market_152
Store_0611,StoreType_5,StoreFormat_38,State_40,Region_4,Group_03,District_130,Market_023
Store_5962,StoreType_5,StoreFormat_16,State_23,Region_3,Group_08,District_095,Market_048
Store_0043,StoreType_5,StoreFormat_46,State_47,Region_3,Group_14,District_141,Market_364
Store_3008,StoreType_2,StoreFormat_18,State_24,Region_4,Group_12,District_037,Market_340
Store_2035,StoreType_5,StoreFormat_46,State_47,Region_3,Group_14,District_141,Market_364
Store_6825,StoreType_2,StoreFormat_07,State_01,Region_3,Group_15,District_142,Market_152
Store_3648,StoreType_5,StoreFormat_46,State_50,Region_3,Group_18,District_062,Market_054
Store_5766,StoreType_5,StoreFormat_38,State_29,Region_2,Group_19,District_109,Market_090
Store_9104,StoreType_5,StoreFormat_27,State_26,Region_1,Group_27,District_025,Market_092
Store_1466,StoreType_2,StoreFormat_08,State_22,Region_4,Group_04,District_028,Market_075
Store_2550,StoreType_2,StoreFormat_08,State_40,Region_4,Group_20,District_060,Market_094
Store_2533,StoreType_2,StoreFormat_45,State_22,Region_4,Group_04,District_011,Market_055
Store_3745,StoreType_2,StoreFormat_08,State_24,Region_4,Group_12,District_074,Market_340
Store_4531,StoreType_5,StoreFormat_46,State_40,Region_4,Group_03,District_130,Market_023
Store_5180,StoreType_5,StoreFormat_27,State_26,Region_1,Group_01,District_080,Market_197
Store_9771,StoreType_2,StoreFormat_43,State_40,Region_4,Group_03,District_036,Market_155
Store_6607,StoreType_5,StoreFormat_11,State_48,Region_4,Group_16,District_090,Market_404
Store_1428,StoreType_5,StoreFormat_16,State_17,Region_2,Group_13,District_169,Market_045
Store_2293,StoreType_2,StoreFormat_08,State_40,Region_4,Group_20,District_004,Market_094
Store_9985,StoreType_5,StoreFormat_16,State_05,Region_4,Group_29,District_001,Market_275
Store_4230,StoreType_5,StoreFormat_27,State_26,Region_1,Group_05,District_091,Market_371
Store_7206,StoreType_5,StoreFormat_04,State_17,Region_2,Group_19,District_139,Market_105
Store_7438,StoreType_5,StoreFormat_16,State_15,Region_2,Group_10,District_052,Market_015
Store_1225,StoreType_5,StoreFormat_31,State_22,Region_4,Group_25,District_149,Market_287
Store_7617,StoreType_5,StoreFormat_46,State_02,Region_2,Group_10,District_179,Market_296
Store_8282,StoreType_5,StoreFormat_46,State_33,Region_2,Group_24,District_147,Market_069
Store_3701,StoreType_5,StoreFormat_16,State_08,Region_3,Group_07,District_131,Market_318
Store_4605,StoreType_5,StoreFormat_16,State_26,Region_1,Group_01,District_019,Market_197
Store_4638,StoreType_5,StoreFormat_46,State_21,Region_2,Group_21,District_034,Market_402
Store_7504,StoreType_5,StoreFormat_46,State_50,Region_3,Group_18,District_159,Market_054
Store_0777,StoreType_5,StoreFormat_46,State_32,Region_3,Group_02,District_053,Market_159
Store_9690,StoreType_5,StoreFormat_01,State_15,Region_2,Group_09,District_150,Market_015
Store_4917,StoreType_5,StoreFormat_46,State_27,Region_2,Group_21,District_164,Market_377
Store_3514,StoreType_5,StoreFormat_10,State_49,Region_2,Group_13,District_002,Market_069
Store_2635,StoreType_2,StoreFormat_08,State_26,Region_1,Group_05,District_091,Market_371
Store_8496,StoreType_2,StoreFormat_43,State_23,Region_3,Group_08,District_024,Market_048
Store_7097,StoreType_5,StoreFormat_38,State_17,Region_2,Group_19,District_018,Market_396
Store_9835,StoreType_2,StoreFormat_12,State_22,Region_4,Group_04,District_076,Market_006
Store_6318,StoreType_5,StoreFormat_31,State_22,Region_4,Group_25,District_087,Market_256
Store_7881,StoreType_5,StoreFormat_31,State_47,Region_3,Group_14,District_141,Market_364
Store_4563,StoreType_5,StoreFormat_01,State_27,Region_2,Group_10,District_129,Market_274
Store_9231,StoreType_5,StoreFormat_16,State_26,Region_1,Group_28,District_165,Market_002
Store_8635,StoreType_5,StoreFormat_46,State_22,Region_4,Group_25,District_149,Market_011
Store_4850,StoreType_5,StoreFormat_11,State_26,Region_1,Group_28,District_022,Market_002
Store_0326,StoreType_5,StoreFormat_46,State_10,Region_2,Group_13,District_158,Market_247
Store_6759,StoreType_5,StoreFormat_16,State_33,Region_2,Group_24,District_133,Market_069
Store_2112,StoreType_5,StoreFormat_46,State_11,Region_4,Group_22,District_114,Market_196
Store_8589,StoreType_5,StoreFormat_38,State_44,Region_4,Group_22,District_171,Market_151
Store_8779,StoreType_5,StoreFormat_27,State_26,Region_1,Group_27,District_030,Market_065
Store_5550,StoreType_5,StoreFormat_38,State_44,Region_4,Group_22,District_171,Market_269
Store_5195,StoreType_5,StoreFormat_46,State_06,Region_4,Group_29,District_031,Market_143
Store_8280,StoreType_5,StoreFormat_38,State_40,Region_4,Group_20,District_004,Market_382
Store_3559,StoreType_5,StoreFormat_46,State_22,Region_4,Group_22,District_085,Market_033
Store_0876,StoreType_5,StoreFormat_27,State_26,Region_1,Group_26,District_138,Market_065
Store_1947,StoreType_5,StoreFormat_27,State_26,Region_1,Group_01,District_048,Market_197
Store_6104,StoreType_5,StoreFormat_31,State_40,Region_4,Group_20,District_060,Market_121
Store_7982,StoreType_5,StoreFormat_11,State_07,Region_4,Group_22,District_112,Market_032
Store_1844,StoreType_5,StoreFormat_46,State_27,Region_2,Group_21,District_059,Market_377
Store_3267,StoreType_2,StoreFormat_08,State_40,Region_4,Group_03,District_012,Market_176
Store_2106,StoreType_2,StoreFormat_08,State_22,Region_4,Group_04,District_121,Market_055
Store_8369,StoreType_5,StoreFormat_16,State_38,Region_1,Group_11,District_068,Market_112
Store_9467,StoreType_5,StoreFormat_01,State_27,Region_2,Group_21,District_167,Market_377
Store_4275,StoreType_5,StoreFormat_38,State_33,Region_2,Group_24,District_147,Market_239
Store_7432,StoreType_5,StoreFormat_38,State_21,Region_2,Group_21,District_034,Market_279
Store_2741,StoreType_5,StoreFormat_46,State_33,Region_2,Group_24,District_078,Market_003
Store_7396,StoreType_5,StoreFormat_46,State_33,Region_2,Group_24,District_147,Market_069
Store_6641,StoreType_2,StoreFormat_12,State_01,Region_3,Group_15,District_137,Market_152
Store_5061,StoreType_5,StoreFormat_46,State_42,Region_4,Group_04,District_028,Market_354
Store_7226,StoreType_5,StoreFormat_46,State_17,Region_2,Group_13,District_169,Market_352
Store_0315,StoreType_2,StoreFormat_45,State_12,Region_3,Group_06,District_067,Market_200
Store_9974,StoreType_5,StoreFormat_27,State_26,Region_1,Group_27,District_042,Market_065
Store_2014,StoreType_5,StoreFormat_16,State_02,Region_2,Group_10,District_179,Market_379
Store_0682,StoreType_5,StoreFormat_16,State_26,Region_1,Group_01,District_019,Market_285
Store_3481,StoreType_5,StoreFormat_16,State_26,Region_1,Group_05,District_154,Market_065
Store_3788,StoreType_5,StoreFormat_38,State_33,Region_4,Group_16,District_105,Market_385
Store_1154,StoreType_2,StoreFormat_08,State_26,Region_1,Group_05,District_156,Market_371
Store_2685,StoreType_5,StoreFormat_01,State_10,Region_2,Group_13,District_158,Market_089
Store_6505,StoreType_5,StoreFormat_01,State_17,Region_2,Group_19,District_177,Market_105
Store_7573,StoreType_2,StoreFormat_45,State_01,Region_3,Group_15,District_137,Market_152
Store_7932,StoreType_5,StoreFormat_11,State_38,Region_1,Group_11,District_068,Market_295
Store_9389,StoreType_5,StoreFormat_38,State_39,Region_2,Group_21,District_183,Market_237
Store_3936,StoreType_2,StoreFormat_08,State_22,Region_4,Group_25,District_166,Market_020
Store_0953,StoreType_2,StoreFormat_08,State_22,Region_4,Group_25,District_166,Market_020
Store_2745,StoreType_5,StoreFormat_01,State_26,Region_1,Group_27,District_077,Market_065
Store_5913,StoreType_2,StoreFormat_08,State_40,Region_4,Group_03,District_152,Market_203
Store_3351,StoreType_2,StoreFormat_08,State_01,Region_3,Group_07,District_125,Market_016
Store_9149,StoreType_5,StoreFormat_31,State_47,Region_3,Group_14,District_134,Market_364
Store_0429,StoreType_2,StoreFormat_08,State_33,Region_2,Group_24,District_173,Market_069
Store_5790,StoreType_5,StoreFormat_46,State_21,Region_2,Group_21,District_034,Market_279
Store_9566,StoreType_5,StoreFormat_46,State_27,Region_2,Group_21,District_059,Market_377
Store_3836,StoreType_2,StoreFormat_43,State_12,Region_3,Group_06,District_067,Market_183
Store_9055,StoreType_5,StoreFormat_38,State_50,Region_3,Group_18,District_083,Market_185
Store_2849,StoreType_5,StoreFormat_46,State_26,Region_1,Group_27,District_030,Market_065
Store_7869,StoreType_5,StoreFormat_46,State_26,Region_1,Group_26,District_015,Market_065
Store_2485,StoreType_5,StoreFormat_46,State_36,Region_3,Group_02,District_185,Market_159
Store_4130,StoreType_5,StoreFormat_16,State_42,Region_4,Group_29,District_013,Market_337
Store_0018,StoreType_5,StoreFormat_38,State_48,Region_4,Group_16,District_105,Market_385
Store_4749,StoreType_5,StoreFormat_31,State_42,Region_4,Group_16,District_016,Market_140
Store_4581,StoreType_5,StoreFormat_01,State_40,Region_4,Group_20,District_004,Market_094
Store_7888,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_060,Market_094
Store_7962,StoreType_5,StoreFormat_46,State_33,Region_2,Group_24,District_157,Market_108
Store_2653,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_181,Market_094
Store_9697,StoreType_5,StoreFormat_38,State_34,Region_1,Group_11,District_094,Market_148
Store_8781,StoreType_2,StoreFormat_12,State_01,Region_3,Group_15,District_137,Market_152
Store_7746,StoreType_5,StoreFormat_46,State_24,Region_4,Group_12,District_037,Market_340
Store_1095,StoreType_2,StoreFormat_08,State_40,Region_4,Group_20,District_187,Market_176
Store_8353,StoreType_5,StoreFormat_38,State_23,Region_3,Group_08,District_095,Market_278
Store_5321,StoreType_5,StoreFormat_31,State_32,Region_3,Group_02,District_053,Market_159
Store_3279,StoreType_5,StoreFormat_31,State_47,Region_3,Group_14,District_056,Market_036
Store_8575,StoreType_5,StoreFormat_46,State_26,Region_1,Group_28,District_118,Market_129
Store_1984,StoreType_5,StoreFormat_38,State_08,Region_3,Group_07,District_131,Market_157
Store_7410,StoreType_2,StoreFormat_43,State_26,Region_1,Group_28,District_178,Market_233
Store_9799,StoreType_2,StoreFormat_08,State_26,Region_1,Group_26,District_015,Market_065
Store_2964,StoreType_5,StoreFormat_46,State_47,Region_3,Group_14,District_141,Market_364
