Evidence_ID (PK),Incident_ID,Merchandise_Evidence_DPCI,Evidence_Quantity,Evidence_Retail_Price
3250,Incident_153,011-45-6801,1,5.39
3251,Incident_153,011-64-7494,1,12.99
3252,Incident_153,033-43-1415,1,8.99
3253,Incident_153,023-31-9540,1,39.99
3254,Incident_153,023-31-6127,1,19.99
3255,Incident_153,023-51-0359,1,489.99
3256,Incident_153,115-31-7455,1,15.99
3257,Incident_153,115-65-1641,1,6.99
3258,Incident_153,007-65-6261,1,14.49
3259,Incident_153,007-29-0370,1,7.99
3260,Incident_153,009-45-4595,1,19.99
3261,Incident_153,022-49-0105,1,29.99
3262,Incident_153,047-66-2764,1,10.5
3263,Incident_153,047-66-2453,1,4.9
3264,Incident_153,013-35-0213,1,19.99
3265,Incident_153,013-64-5550,1,10
3266,Incident_153,013-25-3929,1,19.99
3267,Incident_153,013-25-1525,2,19.99
3268,Incident_153,013-25-1217,1,19.99
3269,Incident_153,013-25-0399,1,19.99
3270,Incident_153,019-24-2496,2,3
3271,Incident_153,068-71-6873,1,6.19
3272,Incident_153,002-48-4855,1,4.5
3273,Incident_315,002-49-0260,1,19.99
3274,Incident_315,002-49-0166,1,44.99
3275,Incident_315,002-49-0384,1,49.99
3276,Incident_365,037-24-4977,1,20
3277,Incident_365,037-24-0792,1,9
3278,Incident_365,037-24-2589,1,20
3279,Incident_365,013-51-6114,1,22.99
3280,Incident_365,023-66-3489,1,94.99
3281,Incident_365,023-66-0220,1,12.99
3282,Incident_365,031-63-0796,1,11
3283,Incident_365,031-63-0338,1,11
3284,Incident_365,009-64-2012,1,47.99
3285,Incident_365,114-09-4004,1,17
3286,Incident_365,114-09-1300,1,17
3287,Incident_365,012-09-0497,1,9.99
3288,Incident_365,089-31-2337,1,6.19
3289,Incident_365,004-07-0141,1,10
3290,Incident_365,019-24-1798,1,9.99
3291,Incident_365,096-65-0085,1,2.49
3292,Incident_365,007-31-0417,1,59.99
3293,Incident_365,007-51-8135,1,99.99
3294,Incident_113,089-45-3487,1,9.99
3295,Incident_113,002-49-3082,1,19.99
3296,Incident_381,023-65-2953,1,99.99
3297,Incident_381,001-11-0265,1,9.99
3298,Incident_381,001-11-0132,1,16.99
3299,Incident_078,023-65-8816,1,120.99
3300,Incident_128,100-21-3500,1,2.89
3301,Incident_128,028-31-1582,1,3.49
3302,Incident_128,096-65-3505,1,1.69
3303,Incident_168,002-49-7248,1,54.99
3304,Incident_168,002-49-0713,1,54.99
3305,Incident_168,002-49-0002,1,49.99
3306,Incident_168,002-49-0032,1,44.99
3307,Incident_310,001-35-0700,1,21.99
3308,Incident_310,001-48-2377,1,24.99
3309,Incident_310,001-25-5441,1,9
3310,Incident_310,021-31-7505,1,6
3311,Incident_310,021-31-5422,1,6
3312,Incident_310,021-31-6480,1,6
3313,Incident_310,021-65-5188,1,25
3314,Incident_310,021-35-4325,1,30
3315,Incident_310,003-49-1392,1,29.99
3316,Incident_310,057-35-4958,1,28
3317,Incident_310,013-51-4877,1,6
3318,Incident_310,013-51-1503,1,8
3319,Incident_310,002-31-3489,1,16
3320,Incident_310,002-31-1345,1,8
3321,Incident_310,002-31-2836,1,5
3322,Incident_310,002-65-9253,2,22
3323,Incident_310,002-66-3227,1,7.5
3324,Incident_310,002-66-0550,1,14
3325,Incident_310,002-66-0325,1,14
3326,Incident_310,002-11-1212,1,12
3327,Incident_310,002-05-0769,1,7
3328,Incident_310,002-05-6015,1,25
3329,Incident_201,,0,0
3330,Incident_341,086-24-5036,1,9.99
3331,Incident_341,086-43-6779,1,199.99
3332,Incident_341,023-51-8052,1,139.99
3333,Incident_341,023-51-0958,1,229.99
3334,Incident_341,023-51-5312,1,149.99
3335,Incident_341,023-51-1937,1,89.99
3336,Incident_341,023-66-3489,1,94.99
3337,Incident_341,009-64-4754,1,89.99
3338,Incident_341,009-64-1903,1,89.99
3339,Incident_341,009-64-7619,1,89.99
3340,Incident_341,009-64-5494,1,99.99
3341,Incident_341,009-64-7270,3,89.99
3342,Incident_341,009-64-6821,1,49.99
3343,Incident_341,009-64-5815,1,54.99
3344,Incident_341,009-64-5303,1,69.99
3345,Incident_341,009-64-0181,1,54.99
3346,Incident_341,001-11-7248,1,9.99
3347,Incident_341,021-35-5038,1,499.99
3348,Incident_166,085-71-0315,2,24.99
3349,Incident_166,085-71-1734,4,29.99
3350,Incident_166,085-68-0317,2,29.99
3351,Incident_252,014-45-0722,1,6.99
3352,Incident_252,014-45-2966,1,7.99
3353,Incident_252,005-62-2146,1,14.95
3354,Incident_252,005-62-4208,1,6.99
3355,Incident_252,012-45-9376,1,29.99
3356,Incident_207,002-49-1051,10,4.49
3357,Incident_207,002-49-1807,10,4.49
3358,Incident_408,052-66-2921,1,12.99
3359,Incident_408,021-43-4942,1,379.99
3360,Incident_410,086-11-8816,1,19.99
3361,Incident_410,086-11-4877,1,19.99
3362,Incident_410,049-09-6646,1,24.99
3363,Incident_410,131-05-6757,1,17.99
3364,Incident_410,131-25-0345,1,20.49
3365,Incident_410,031-51-7940,1,12
3366,Incident_410,031-51-2804,1,22
3367,Incident_410,052-31-6521,1,7.49
3368,Incident_410,052-11-6926,1,1.79
3369,Incident_410,052-43-6815,1,0.79
3370,Incident_410,014-65-5281,1,10.99
3371,Incident_410,014-65-1153,1,10.79
3372,Incident_410,014-65-1634,1,10.79
3373,Incident_410,014-65-0248,1,9.69
3374,Incident_410,014-65-0008,1,10.79
3375,Incident_410,014-24-3039,1,5.99
3376,Incident_410,014-24-3850,1,8.99
3377,Incident_410,014-24-4366,1,6.99
3378,Incident_410,014-24-5506,1,9.99
3379,Incident_410,014-24-1639,1,7.99
3380,Incident_410,014-64-6646,1,10.99
3381,Incident_410,014-64-5420,1,10.99
3382,Incident_410,014-64-3189,1,9.49
3383,Incident_410,014-64-2961,1,8.99
3384,Incident_410,014-64-0570,1,11.99
3385,Incident_410,014-05-0928,1,14.99
3386,Incident_410,014-05-8743,1,8
3387,Incident_410,014-05-6443,1,7
3388,Incident_410,014-05-4514,1,6
3389,Incident_410,014-05-2747,2,12
3390,Incident_410,014-05-4012,1,5
3391,Incident_410,014-05-0027,1,7
3392,Incident_410,014-05-3480,1,10
3393,Incident_410,014-05-1212,1,9
3394,Incident_410,014-05-1256,1,20
3395,Incident_410,014-05-0151,1,6
3396,Incident_410,014-07-4163,1,6
3397,Incident_410,014-42-0310,1,7
3398,Incident_410,014-42-5109,1,15
3399,Incident_410,014-42-2692,1,8
3400,Incident_410,023-66-3489,1,94.99
3401,Incident_410,115-31-6779,1,7.79
3402,Incident_410,115-31-1529,1,7.79
3403,Incident_410,115-51-4183,1,9.99
3404,Incident_410,115-66-5197,1,2.49
3405,Incident_410,001-11-3983,1,49.99
3406,Incident_410,001-11-2054,1,24.99
3407,Incident_410,012-31-1463,2,2.8
3408,Incident_410,019-65-3665,1,3
3409,Incident_410,019-65-0726,1,3
3410,Incident_410,095-24-2816,1,5.19
3411,Incident_304,010-48-9758,1,14
3412,Incident_304,010-48-6626,1,10
3413,Incident_304,014-02-6272,1,6.99
3414,Incident_304,014-02-4845,1,6.99
3415,Incident_304,018-31-3396,1,3.99
3416,Incident_304,115-66-1724,1,5.39
3417,Incident_304,007-48-2554,1,12.99
3418,Incident_304,007-48-4826,1,12.99
3419,Incident_304,007-43-0059,1,7.99
3420,Incident_304,007-43-1266,1,17.99
3421,Incident_304,007-43-0004,1,6.99
3422,Incident_042,023-31-6852,1,8.99
3423,Incident_042,023-65-0690,1,92.49
3424,Incident_042,115-66-2615,1,3.99
3425,Incident_042,007-29-2220,1,5.99
3426,Incident_042,012-45-5312,1,3.99
3427,Incident_042,008-43-1971,1,17.5
3428,Incident_042,002-11-1584,1,15
3429,Incident_059,031-43-0727,1,34
3430,Incident_059,011-45-0722,1,17.99
3431,Incident_059,011-64-5406,1,29.99
3432,Incident_059,066-31-8430,1,39.99
3433,Incident_059,066-31-2241,1,29.99
3434,Incident_059,009-45-3776,1,42
3435,Incident_059,001-11-2624,1,19.99
3436,Incident_059,001-11-7505,1,39.99
3437,Incident_059,012-35-7077,1,16.49
3438,Incident_059,037-31-3296,1,24.99
3439,Incident_059,008-51-2264,1,11.99
3440,Incident_059,008-51-0005,1,12.99
3441,Incident_192,039-43-1759,1,82.99
3442,Incident_192,039-64-2256,1,42.99
3443,Incident_405,069-11-4000,1,7.89
3444,Incident_405,039-66-3344,1,54.99
3445,Incident_405,039-48-4131,1,5.79
3446,Incident_405,039-48-0739,1,15.99
3447,Incident_405,039-48-4989,1,18.89
3448,Incident_405,039-48-2746,1,22.49
3449,Incident_405,039-43-3978,1,49.99
3450,Incident_405,062-65-4751,1,9
3451,Incident_405,062-65-5109,1,9
3452,Incident_405,062-65-4568,1,10
3453,Incident_405,062-65-2555,1,10
3454,Incident_405,062-65-0807,1,6
3455,Incident_405,062-65-0375,1,6
3456,Incident_405,062-65-0166,1,9
3457,Incident_405,062-48-8244,1,13
3458,Incident_405,062-48-3166,1,7
3459,Incident_405,062-48-1015,1,13
3460,Incident_405,062-48-1217,1,9
3461,Incident_405,062-48-0301,1,14
3462,Incident_405,062-48-1335,1,11
3463,Incident_405,062-48-0335,1,9
3464,Incident_405,062-48-0358,1,12
3465,Incident_115,086-31-9353,1,8.99
3466,Incident_115,086-35-1761,1,49.99
3467,Incident_115,086-11-4506,1,11.49
3468,Incident_115,037-31-3983,1,8.99
3469,Incident_115,037-35-1730,1,19.99
3470,Incident_115,037-05-6807,1,10.99
3471,Incident_115,037-25-2739,1,10
3472,Incident_115,031-65-1484,1,12.8
3473,Incident_115,031-43-1466,1,27.2
3474,Incident_115,054-48-1748,1,39.99
3475,Incident_115,014-39-3047,1,25
3476,Incident_115,011-64-8735,1,24.99
3477,Incident_115,011-64-1722,1,16.99
3478,Incident_115,011-02-1262,1,3.49
3479,Incident_115,052-64-3138,1,69.99
3480,Incident_115,052-64-7799,1,49.99
3481,Incident_115,052-05-2872,1,29.99
3482,Incident_115,052-05-2133,1,59.99
3483,Incident_115,014-45-0041,1,27
3484,Incident_115,014-45-3032,1,23.99
3485,Incident_115,066-31-7013,1,69.99
3486,Incident_115,001-11-7248,1,9.99
3487,Incident_115,001-11-0794,1,9.99
3488,Incident_115,002-24-7601,1,3.99
3489,Incident_115,057-24-3588,1,3.69
3490,Incident_115,057-24-0351,1,3.69
3491,Incident_115,068-61-1730,1,2.89
3492,Incident_115,068-44-3588,1,1.99
3493,Incident_115,037-31-8320,1,12.49
3494,Incident_027,039-66-0028,1,74.99
3495,Incident_027,039-64-0985,1,59.99
3496,Incident_027,131-11-0561,1,6.99
3497,Incident_027,131-49-7560,1,30.99
3498,Incident_027,131-49-1156,1,7.49
3499,Incident_027,131-49-2861,1,27.49
3500,Incident_027,131-49-1527,1,25.99
3501,Incident_027,014-64-7559,1,9.99
3502,Incident_027,014-42-1542,1,9.99
3503,Incident_027,021-24-0888,1,349.99
3504,Incident_027,021-43-9695,1,429.99
3505,Incident_027,080-65-1319,1,12.89
3506,Incident_027,007-51-2047,1,229.99
3507,Incident_170,014-38-0596,1,24.99
3508,Incident_170,021-43-2317,1,21
3509,Incident_170,037-45-2371,1,8
3510,Incident_170,037-64-3433,1,19.99
3511,Incident_170,037-64-0034,1,14.99
3512,Incident_170,011-64-5670,1,19.99
3513,Incident_170,018-65-0928,2,3.29
3514,Incident_170,001-11-3006,1,49.99
3515,Incident_170,007-29-0615,1,299
3516,Incident_170,002-11-1762,1,15
3517,Incident_097,086-11-2889,2,39.98
3518,Incident_097,037-65-2456,1,17.99
3519,Incident_097,037-05-8627,1,15.99
3520,Incident_097,054-05-1127,1,32.99
3521,Incident_097,009-64-4754,1,89.99
3522,Incident_097,037-48-7183,1,39.99
3523,Incident_097,022-66-3762,1,49.99
3524,Incident_097,022-66-0006,1,17.99
3525,Incident_013,097-49-2019,1,17
3526,Incident_013,002-31-0521,1,3
3527,Incident_189,001-35-5822,1,14.99
3528,Incident_148,023-51-8049,1,289.99
3529,Incident_148,023-09-0680,1,349.99
3530,Incident_148,022-49-7206,1,14.99
3531,Incident_148,022-49-2380,1,14.99
3532,Incident_148,012-31-6171,1,29.99
3533,Incident_245,066-31-8430,1,39.99
3534,Incident_156,021-65-1246,1,25
3535,Incident_156,021-65-1717,1,20
3536,Incident_156,097-49-2804,1,17
3537,Incident_156,097-49-0805,1,12
3538,Incident_156,037-24-1321,1,25
3539,Incident_156,131-48-5902,1,14.99
3540,Incident_156,020-48-8408,1,4.69
3541,Incident_156,020-48-8366,1,4.49
3542,Incident_156,006-51-8314,1,9.99
3543,Incident_156,008-43-1533,1,30
3544,Incident_156,008-43-2288,1,28
3545,Incident_156,002-31-1206,1,8
3546,Incident_156,002-31-0217,1,10
3547,Incident_156,002-43-3869,1,25
3548,Incident_407,031-65-6826,1,11
3549,Incident_407,114-05-6106,1,19
3550,Incident_407,012-38-8408,1,14.99
3551,Incident_389,009-64-2012,1,47.99
3552,Incident_389,008-51-1662,1,11.99
3553,Incident_389,008-51-1773,1,17.99
3554,Incident_389,008-51-2020,1,11.99
3555,Incident_210,010-05-7064,1,15
3556,Incident_210,059-43-0940,1,15.19
3557,Incident_210,030-43-0675,1,20
3558,Incident_210,035-48-1579,2,5
3559,Incident_210,031-35-7940,2,3
3560,Incident_210,031-35-1746,3,3
3561,Incident_210,114-43-3762,3,23
3562,Incident_210,114-02-4195,1,8
3563,Incident_210,114-02-0509,1,10
3564,Incident_210,114-02-1288,1,5
3565,Incident_210,114-02-2700,1,8
3566,Incident_210,114-02-0641,2,10
3567,Incident_210,007-65-3213,2,4.99
3568,Incident_210,007-35-5713,1,9.99
3569,Incident_210,007-35-8826,1,8.99
3570,Incident_210,007-35-6360,1,5.99
3571,Incident_210,007-35-5739,1,5.99
3572,Incident_210,007-35-2400,1,5.99
3573,Incident_210,007-35-1097,1,19.99
3574,Incident_210,007-35-1822,1,19.99
3575,Incident_210,007-35-1063,1,14.99
3576,Incident_210,007-35-0174,1,16.99
3577,Incident_210,007-31-9129,1,429.99
3578,Incident_210,028-48-0099,1,8
3579,Incident_210,028-45-1621,1,15
3580,Incident_210,028-45-6440,1,15
3581,Incident_210,028-45-1062,1,8
3582,Incident_210,028-24-0742,1,18
3583,Incident_284,021-24-4265,1,39.99
3584,Incident_339,007-29-0072,1,199.99
3585,Incident_327,001-48-0421,1,14.99
3586,Incident_327,021-31-1965,1,8
3587,Incident_327,021-31-4098,1,8
3588,Incident_327,003-33-2046,1,17.99
3589,Incident_327,044-31-0274,1,8
3590,Incident_327,044-31-0241,1,8
3591,Incident_327,044-66-0817,1,29.99
3592,Incident_327,059-49-2744,1,5
3593,Incident_327,059-49-4579,1,5
3594,Incident_327,059-49-2408,1,5
3595,Incident_327,059-49-4132,1,5
3596,Incident_327,059-49-2845,1,5
3597,Incident_327,059-49-1682,1,6
3598,Incident_327,059-49-1120,1,5
3599,Incident_327,059-49-2652,1,5
3600,Incident_327,097-49-0897,1,13
3601,Incident_327,097-49-1261,1,18
3602,Incident_327,097-49-0825,1,15
3603,Incident_327,097-49-2087,1,15
3604,Incident_327,001-65-0139,1,99.99
3605,Incident_327,022-25-7422,1,16.99
3606,Incident_327,022-25-2836,1,4
3607,Incident_327,007-64-4893,1,20
3608,Incident_327,007-64-2168,1,23
3609,Incident_327,002-31-6122,1,8
3610,Incident_327,002-31-1022,1,5
3611,Incident_327,002-31-2003,1,5
3612,Incident_327,002-48-0626,1,18
3613,Incident_327,002-11-3033,1,15
3614,Incident_327,002-11-0837,1,12
3615,Incident_327,002-11-0612,1,12
3616,Incident_327,002-05-0753,1,18
3617,Incident_211,086-24-4136,1,9.99
3618,Incident_218,010-24-6183,1,15
3619,Incident_218,001-31-4170,1,12.99
3620,Incident_218,001-31-7941,1,12.99
3621,Incident_218,001-31-5487,1,12.99
3622,Incident_218,001-31-5485,1,12.99
3623,Incident_218,001-31-7854,1,12.99
3624,Incident_218,001-31-6102,1,12.99
3625,Incident_218,001-31-1370,1,9.99
3626,Incident_218,001-31-4075,1,9.99
3627,Incident_218,001-51-3759,1,14.99
3628,Incident_218,001-51-0527,1,14.99
3629,Incident_218,001-48-3673,1,14.99
3630,Incident_218,001-48-2745,1,19.99
3631,Incident_218,069-66-9540,1,9.99
3632,Incident_218,069-24-3129,1,6.49
3633,Incident_218,069-11-0999,1,13.19
3634,Incident_218,069-11-7460,1,5.39
3635,Incident_218,069-11-1091,1,19.79
3636,Incident_218,069-11-0241,1,4.39
3637,Incident_218,021-31-0542,2,8
3638,Incident_218,021-31-4806,2,8
3639,Incident_218,021-05-8879,1,15
3640,Incident_218,044-31-5679,2,8
3641,Incident_218,044-31-0191,2,8
3642,Incident_218,044-31-0195,2,8
3643,Incident_218,044-43-1474,1,20
3644,Incident_218,025-66-0343,1,11.5
3645,Incident_218,031-65-2225,1,18
3646,Incident_218,052-66-1471,1,12.99
3647,Incident_218,052-66-4604,1,12.99
3648,Incident_218,052-66-4657,1,12.99
3649,Incident_218,052-66-3417,1,12.99
3650,Incident_218,052-31-2346,1,5.99
3651,Incident_218,052-31-4590,2,1.99
3652,Incident_218,052-31-2743,1,4.99
3653,Incident_218,052-51-3694,1,10.99
3654,Incident_218,052-51-7973,1,5.49
3655,Incident_218,052-51-7080,1,5.49
3656,Incident_218,052-66-8643,1,2.19
3657,Incident_218,052-66-6466,1,1.99
3658,Incident_218,052-11-0317,1,6.99
3659,Incident_218,052-43-0240,1,2.59
3660,Incident_218,052-43-2030,1,4.99
3661,Incident_218,052-43-1282,1,5.99
3662,Incident_218,052-43-0023,1,4.99
3663,Incident_218,005-65-6859,1,5
3664,Incident_218,005-43-1861,1,8.29
3665,Incident_218,005-43-2063,1,1.99
3666,Incident_218,005-43-0479,1,0.99
3667,Incident_218,005-64-5575,1,5.99
3668,Incident_218,005-64-5193,1,4.69
3669,Incident_218,005-64-2966,1,4.69
3670,Incident_218,005-29-1589,1,4.69
3671,Incident_218,005-56-7894,1,6.95
3672,Incident_218,005-21-3733,1,3.99
3673,Incident_218,005-71-0072,1,3.99
3674,Incident_218,033-43-2204,1,10
3675,Incident_218,033-43-0029,1,15
3676,Incident_218,018-65-3504,2,1.79
3677,Incident_218,115-65-3227,1,7.99
3678,Incident_218,020-45-1810,1,2.19
3679,Incident_218,015-35-0672,1,8.99
3680,Incident_218,007-65-9061,2,6.49
3681,Incident_218,007-66-2255,1,1.99
3682,Incident_218,007-66-1526,1,5.89
3683,Incident_218,007-66-0997,3,0.5
3684,Incident_218,007-66-0206,1,1.99
3685,Incident_218,007-43-4630,1,12.99
3686,Incident_218,012-02-5270,1,12.89
3687,Incident_218,002-11-0322,1,9.44
3688,Incident_218,008-45-5816,1,3.23
3689,Incident_218,057-24-2289,1,8
3690,Incident_218,089-31-5069,1,4.79
3691,Incident_218,089-09-1775,1,3.39
3692,Incident_218,019-09-3201,1,3
3693,Incident_218,019-09-0696,2,3
3694,Incident_218,019-09-2702,3,3
3695,Incident_218,019-09-2923,1,3
3696,Incident_218,019-09-0826,1,3
3697,Incident_218,019-09-0741,1,3
3698,Incident_218,019-01-6561,2,1
3699,Incident_218,007-65-6542,1,25
3700,Incident_218,007-65-1393,1,18
3701,Incident_218,007-65-5675,1,18
3702,Incident_218,007-65-2655,1,20
3703,Incident_218,007-24-7884,1,25
3704,Incident_218,007-24-2960,1,25
3705,Incident_218,007-49-0127,1,18
3706,Incident_218,007-49-9253,3,25
3707,Incident_218,007-49-8438,1,25
3708,Incident_218,057-35-0839,1,5.69
3709,Incident_218,103-48-8432,4,22.5
3710,Incident_218,028-31-6038,1,3.79
3711,Incident_218,068-39-5800,1,5.29
3712,Incident_218,068-71-3104,1,5.89
3713,Incident_218,007-31-0671,1,649.99
3714,Incident_218,002-31-2356,1,5
3715,Incident_218,002-31-5717,1,5
3716,Incident_218,002-31-0894,1,5
3717,Incident_218,002-31-1689,1,8
3718,Incident_218,002-51-1626,1,12
3719,Incident_218,002-51-1613,1,10
3720,Incident_218,002-05-5589,1,7
3721,Incident_218,002-05-7155,1,7
3722,Incident_218,002-05-0254,1,5.6
3723,Incident_218,002-05-0066,1,15
3724,Incident_362,039-66-0749,1,299.99
3725,Incident_362,013-35-5998,1,19.99
3726,Incident_362,013-35-8139,1,9.99
3727,Incident_362,013-35-0213,1,19.99
3728,Incident_362,013-64-3310,1,9.99
3729,Incident_331,001-11-5342,1,49.99
3730,Incident_331,001-11-5535,1,54.99
3731,Incident_167,025-02-3057,1,19.99
3732,Incident_225,001-45-3979,1,399.99
3733,Incident_290,045-45-3236,1,12.59
3734,Incident_290,095-35-0127,2,6.49
3735,Incident_401,053-45-1446,1,4.99
3736,Incident_401,053-24-5036,1,3.19
3737,Incident_401,053-11-0583,1,12.99
3738,Incident_401,086-35-1480,1,99.99
3739,Incident_401,086-24-4798,1,26.99
3740,Incident_401,025-31-4901,1,18
3741,Incident_401,025-31-5424,1,20
3742,Incident_401,131-25-7381,1,6.99
3743,Incident_401,131-25-0967,1,5.99
3744,Incident_401,052-31-1954,1,9.99
3745,Incident_401,052-31-2805,1,4.99
3746,Incident_401,052-45-0446,1,12.99
3747,Incident_401,052-45-8183,1,14.99
3748,Incident_401,052-45-2621,1,5.99
3749,Incident_401,052-45-0423,1,149.99
3750,Incident_401,052-43-6338,1,4.29
3751,Incident_401,052-43-0680,1,19.99
3752,Incident_401,033-43-1996,1,8.99
3753,Incident_401,018-43-0559,1,0.95
3754,Incident_401,115-31-1156,1,13.99
3755,Incident_401,115-31-0484,1,6.99
3756,Incident_401,115-31-1506,1,11.99
3757,Incident_401,115-31-1496,1,9.99
3758,Incident_401,115-31-0274,1,9.99
3759,Incident_401,011-48-1703,1,39.99
3760,Incident_401,039-66-5696,1,349.99
3761,Incident_401,001-11-2092,1,59.95
3762,Incident_401,007-65-1156,1,9.99
3763,Incident_401,007-65-9061,1,6.49
3764,Incident_401,022-25-7422,1,16.99
3765,Incident_401,069-31-4640,2,5.99
3766,Incident_401,069-31-0127,1,22.99
3767,Incident_401,069-48-1244,2,3
3768,Incident_401,069-48-0209,1,3
3769,Incident_401,059-31-3780,1,8.99
3770,Incident_401,059-61-3487,1,2.5
3771,Incident_401,059-61-6852,1,2.5
3772,Incident_401,019-64-1627,1,5
3773,Incident_401,019-64-0532,2,5
3774,Incident_401,057-35-6313,1,3.49
3775,Incident_401,057-35-6218,1,24.99
3776,Incident_401,057-66-2500,1,7.49
3777,Incident_401,068-67-6850,1,6.79
3778,Incident_401,095-24-0628,1,3.99
3779,Incident_401,095-24-5942,1,4
3780,Incident_401,095-43-5786,1,6.49
3781,Incident_401,003-02-3635,1,20
3782,Incident_401,007-65-5192,1,7.99
3783,Incident_401,007-65-0323,1,7.99
3784,Incident_401,007-65-0290,1,19.99
3785,Incident_401,002-31-1186,1,5
3786,Incident_401,002-31-2553,1,5
3787,Incident_401,002-31-0373,1,5
3788,Incident_401,002-31-2003,1,5
3789,Incident_401,002-66-3156,1,20
3790,Incident_401,002-05-0753,1,18
3791,Incident_401,002-05-2982,1,12
3792,Incident_440,002-45-0267,4,1.79
3793,Incident_091,005-51-1837,1,4
3794,Incident_091,013-35-0043,1,7.99
3795,Incident_091,019-43-9657,2,3
3796,Incident_091,019-71-1364,2,3
3797,Incident_091,007-65-2278,1,40
3798,Incident_091,007-65-0527,1,40
3799,Incident_091,007-65-5345,1,40
3800,Incident_091,021-66-2851,1,10
3801,Incident_109,037-64-7889,1,8
3802,Incident_109,054-65-1837,1,32.99
3803,Incident_109,054-65-2030,1,32.99
3804,Incident_109,014-25-1607,1,11.89
3805,Incident_109,014-25-6757,1,11.89
3806,Incident_109,057-24-4318,1,8.4
3807,Incident_109,013-35-2827,1,19.99
3808,Incident_109,013-25-0017,1,19.99
3809,Incident_109,025-02-5728,1,39.99
3810,Incident_276,001-51-2707,1,5.99
3811,Incident_276,021-51-2578,1,13.99
3812,Incident_276,115-66-1471,1,3
3813,Incident_270,086-24-0281,1,29.99
3814,Incident_270,001-11-2929,1,8.99
3815,Incident_152,001-51-4155,1,14.99
3816,Incident_152,001-48-4353,1,16.99
3817,Incident_152,021-31-2544,1,6
3818,Incident_152,044-31-0026,1,9
3819,Incident_152,044-51-4989,1,12
3820,Incident_152,044-48-8313,1,25
3821,Incident_152,041-24-3358,1,30
3822,Incident_152,059-43-4520,1,18
3823,Incident_152,059-49-4886,1,5
3824,Incident_152,059-49-3056,1,6
3825,Incident_152,097-24-5452,1,19.99
3826,Incident_152,097-49-0259,1,17
